location,num_postings,side,dot_index,longitude,latitude,geometry
MLK between San Pablo Ave & W Grand Ave,16,middle,6,-122.2730451533086,37.81106797166984,POINT (-122.2730451533086 37.81106797166984)
MLK between San Pablo Ave & W Grand Ave,16,middle,7,-122.27303205083949,37.81113673448903,POINT (-122.27303205083949 37.81113673448903)
MLK between San Pablo Ave & W Grand Ave,16,middle,8,-122.27301894837038,37.81120549730823,POINT (-122.27301894837038 37.81120549730823)
MLK between San Pablo Ave & W Grand Ave,16,middle,9,-122.27300584590127,37.81127426012742,POINT (-122.27300584590127 37.81127426012742)
MLK between San Pablo Ave & W Grand Ave,16,middle,10,-122.27299274343216,37.81134302294661,POINT (-122.27299274343216 37.81134302294661)
MLK between San Pablo Ave & W Grand Ave,16,middle,11,-122.27297964096304,37.8114117857658,POINT (-122.27297964096304 37.8114117857658)
MLK between San Pablo Ave & W Grand Ave,16,middle,12,-122.27296653849393,37.811480548584996,POINT (-122.27296653849393 37.811480548584996)
MLK between San Pablo Ave & W Grand Ave,16,middle,13,-122.27295343602482,37.811549311404185,POINT (-122.27295343602482 37.811549311404185)
MLK between San Pablo Ave & W Grand Ave,16,middle,14,-122.27294033355571,37.811618074223375,POINT (-122.27294033355571 37.811618074223375)
MLK between San Pablo Ave & W Grand Ave,16,middle,15,-122.2729272310866,37.811686837042565,POINT (-122.2729272310866 37.811686837042565)
San Pablo Ave between W Grand Ave & MLK,22,middle,0,-122.27345642297156,37.810833909653375,POINT (-122.27345642297156 37.810833909653375)
San Pablo Ave between W Grand Ave & MLK,22,middle,1,-122.27347795932168,37.81090051435008,POINT (-122.27347795932168 37.81090051435008)
San Pablo Ave between W Grand Ave & MLK,22,middle,2,-122.2734994956718,37.81096711904679,POINT (-122.2734994956718 37.81096711904679)
San Pablo Ave between W Grand Ave & MLK,22,middle,3,-122.27352103202192,37.8110337237435,POINT (-122.27352103202192 37.8110337237435)
San Pablo Ave between W Grand Ave & MLK,22,middle,4,-122.27354256837205,37.811100328440205,POINT (-122.27354256837205 37.811100328440205)
San Pablo Ave between W Grand Ave & MLK,22,middle,5,-122.27356410472217,37.81116693313691,POINT (-122.27356410472217 37.81116693313691)
San Pablo Ave between W Grand Ave & MLK,22,middle,6,-122.27358564107229,37.811233537833616,POINT (-122.27358564107229 37.811233537833616)
San Pablo Ave between W Grand Ave & MLK,22,middle,7,-122.2736071774224,37.81130014253033,POINT (-122.2736071774224 37.81130014253033)
San Pablo Ave between W Grand Ave & MLK,22,middle,8,-122.27362871377252,37.811366747227034,POINT (-122.27362871377252 37.811366747227034)
San Pablo Ave between W Grand Ave & MLK,22,middle,9,-122.27365025012266,37.81143335192374,POINT (-122.27365025012266 37.81143335192374)
San Pablo Ave between W Grand Ave & MLK,22,middle,10,-122.27367178647278,37.811499956620445,POINT (-122.27367178647278 37.811499956620445)
San Pablo Ave between W Grand Ave & MLK,22,middle,11,-122.2736933228229,37.81156656131716,POINT (-122.2736933228229 37.81156656131716)
San Pablo Ave between W Grand Ave & MLK,22,middle,12,-122.27371485917301,37.81163316601386,POINT (-122.27371485917301 37.81163316601386)
San Pablo Ave between W Grand Ave & MLK,22,middle,13,-122.27373639552314,37.81169977071057,POINT (-122.27373639552314 37.81169977071057)
San Pablo Ave between W Grand Ave & MLK,22,middle,14,-122.27375793187326,37.811766375407274,POINT (-122.27375793187326 37.811766375407274)
San Pablo Ave between W Grand Ave & MLK,22,middle,15,-122.27377946822338,37.81183298010398,POINT (-122.27377946822338 37.81183298010398)
San Pablo Ave between W Grand Ave & MLK,22,middle,16,-122.2738010045735,37.81189958480069,POINT (-122.2738010045735 37.81189958480069)
San Pablo Ave between W Grand Ave & MLK,22,middle,17,-122.27382254092362,37.8119661894974,POINT (-122.27382254092362 37.8119661894974)
San Pablo Ave between W Grand Ave & MLK,22,middle,18,-122.27384407727375,37.8120327941941,POINT (-122.27384407727375 37.8120327941941)
San Pablo Ave between W Grand Ave & MLK,22,middle,19,-122.27386561362387,37.81209939889081,POINT (-122.27386561362387 37.81209939889081)
San Pablo Ave between W Grand Ave & MLK,22,middle,20,-122.27388714997399,37.81216600358752,POINT (-122.27388714997399 37.81216600358752)
San Pablo Ave between W Grand Ave & MLK,22,middle,21,-122.2739086863241,37.812232608284226,POINT (-122.2739086863241 37.812232608284226)
14th St between Mandela Pkwy and Poplar St,4,middle,0,-122.2914344779686,37.81079563429334,POINT (-122.2914344779686 37.81079563429334)
14th St between Mandela Pkwy and Poplar St,4,middle,1,-122.29136602494113,37.81078099930001,POINT (-122.29136602494113 37.81078099930001)
14th St between Mandela Pkwy and Poplar St,4,middle,2,-122.29129757191365,37.81076636430668,POINT (-122.29129757191365 37.81076636430668)
14th St between Mandela Pkwy and Poplar St,4,middle,3,-122.29122911888618,37.81075172931335,POINT (-122.29122911888618 37.81075172931335)
W Grand Ave between Northgate Ave and Telegraph Ave,7,middle,0,-122.27104240744309,37.81231681073234,POINT (-122.27104240744309 37.81231681073234)
W Grand Ave between Northgate Ave and Telegraph Ave,7,middle,1,-122.27097347903336,37.812304609325366,POINT (-122.27097347903336 37.812304609325366)
W Grand Ave between Northgate Ave and Telegraph Ave,7,middle,2,-122.27090455062363,37.8122924079184,POINT (-122.27090455062363 37.8122924079184)
W Grand Ave between Northgate Ave and Telegraph Ave,7,middle,3,-122.27083562221391,37.812280206511424,POINT (-122.27083562221391 37.812280206511424)
W Grand Ave between Northgate Ave and Telegraph Ave,7,middle,4,-122.27076669380418,37.81226800510445,POINT (-122.27076669380418 37.81226800510445)
W Grand Ave between Northgate Ave and Telegraph Ave,7,middle,5,-122.27069776539444,37.812255803697475,POINT (-122.27069776539444 37.812255803697475)
W Grand Ave between Northgate Ave and Telegraph Ave,7,middle,6,-122.27062883698471,37.8122436022905,POINT (-122.27062883698471 37.8122436022905)
18th St between Poplar St and Adeline St,2,middle,0,-122.28554605107016,37.81254115992483,POINT (-122.28554605107016 37.81254115992483)
18th St between Poplar St and Adeline St,2,middle,1,-122.28561001980674,37.81256958527864,POINT (-122.28561001980674 37.81256958527864)
Poplar St between 18th St and 20th St,2,middle,0,-122.28813425478226,37.81346400966987,POINT (-122.28813425478226 37.81346400966987)
Poplar St between 18th St and 20th St,2,middle,1,-122.28810943080715,37.81352946018751,POINT (-122.28810943080715 37.81352946018751)
23rd St between MLK to Northgate,21,middle,0,-122.2723558690893,37.81321994529576,POINT (-122.2723558690893 37.81321994529576)
23rd St between MLK to Northgate,21,middle,1,-122.2722869399721,37.81320774788605,POINT (-122.2722869399721 37.81320774788605)
23rd St between MLK to Northgate,21,middle,2,-122.27221801085491,37.813195550476344,POINT (-122.27221801085491 37.813195550476344)
23rd St between MLK to Northgate,21,middle,3,-122.27214908173774,37.813183353066634,POINT (-122.27214908173774 37.813183353066634)
23rd St between MLK to Northgate,21,middle,4,-122.27208015262055,37.813171155656924,POINT (-122.27208015262055 37.813171155656924)
23rd St between MLK to Northgate,21,middle,5,-122.27201122350336,37.81315895824722,POINT (-122.27201122350336 37.81315895824722)
23rd St between MLK to Northgate,21,middle,6,-122.27194229438616,37.81314676083751,POINT (-122.27194229438616 37.81314676083751)
23rd St between MLK to Northgate,21,middle,7,-122.27187336526897,37.8131345634278,POINT (-122.27187336526897 37.8131345634278)
23rd St between MLK to Northgate,21,middle,8,-122.27180443615178,37.8131223660181,POINT (-122.27180443615178 37.8131223660181)
23rd St between MLK to Northgate,21,middle,9,-122.2717355070346,37.81311016860839,POINT (-122.2717355070346 37.81311016860839)
23rd St between MLK to Northgate,21,middle,10,-122.27166657791741,37.81309797119868,POINT (-122.27166657791741 37.81309797119868)
23rd St between MLK to Northgate,21,middle,11,-122.27159764880022,37.81308577378897,POINT (-122.27159764880022 37.81308577378897)
23rd St between MLK to Northgate,21,middle,12,-122.27152871968303,37.81307357637927,POINT (-122.27152871968303 37.81307357637927)
23rd St between MLK to Northgate,21,middle,13,-122.27145979056584,37.81306137896956,POINT (-122.27145979056584 37.81306137896956)
23rd St between MLK to Northgate,21,middle,14,-122.27139086144865,37.81304918155985,POINT (-122.27139086144865 37.81304918155985)
23rd St between MLK to Northgate,21,middle,15,-122.27132193233146,37.813036984150145,POINT (-122.27132193233146 37.813036984150145)
23rd St between MLK to Northgate,21,middle,16,-122.27125300321428,37.813024786740435,POINT (-122.27125300321428 37.813024786740435)
23rd St between MLK to Northgate,21,left,0,-122.27233844421829,37.81331841546317,POINT (-122.27233844421829 37.81331841546317)
23rd St between MLK to Northgate,21,left,1,-122.2722695151011,37.81330621805346,POINT (-122.2722695151011 37.81330621805346)
23rd St between MLK to Northgate,21,left,2,-122.27220058598391,37.81329402064376,POINT (-122.27220058598391 37.81329402064376)
23rd St between MLK to Northgate,21,left,3,-122.27213165686673,37.81328182323405,POINT (-122.27213165686673 37.81328182323405)
W. Grand Between West St and Isabella St | W Grand Ave between Isabella St and West St,4,middle,0,-122.27779088223365,37.81408971515314,POINT (-122.27779088223365 37.81408971515314)
W. Grand Between West St and Isabella St | W Grand Ave between Isabella St and West St,4,middle,1,-122.2777254812102,37.814064761072686,POINT (-122.2777254812102 37.814064761072686)
W. Grand Between West St and Isabella St | W Grand Ave between Isabella St and West St,4,middle,2,-122.27766008018673,37.814039806992234,POINT (-122.27766008018673 37.814039806992234)
W. Grand Between West St and Isabella St | W Grand Ave between Isabella St and West St,4,middle,3,-122.27759467916329,37.81401485291178,POINT (-122.27759467916329 37.81401485291178)
21st St between Adeline St & Union St,1,middle,0,-122.28466428090555,37.81448675440827,POINT (-122.28466428090555 37.81448675440827)
18th St between Campbell St and Wood St,11,middle,0,-122.2934224273546,37.81489333041814,POINT (-122.2934224273546 37.81489333041814)
18th St between Campbell St and Wood St,11,middle,1,-122.29348497878989,37.81492475203401,POINT (-122.29348497878989 37.81492475203401)
18th St between Campbell St and Wood St,11,middle,2,-122.29354753022517,37.81495617364988,POINT (-122.29354753022517 37.81495617364988)
18th St between Campbell St and Wood St,11,middle,3,-122.29361008166045,37.814987595265755,POINT (-122.29361008166045 37.814987595265755)
18th St between Campbell St and Wood St,11,middle,4,-122.29367263309574,37.81501901688163,POINT (-122.29367263309574 37.81501901688163)
18th St between Campbell St and Wood St,11,middle,5,-122.29373518453102,37.8150504384975,POINT (-122.29373518453102 37.8150504384975)
18th St between Campbell St and Wood St,11,middle,6,-122.2937977359663,37.815081860113374,POINT (-122.2937977359663 37.815081860113374)
18th St between Campbell St and Wood St,11,middle,7,-122.29386028740159,37.815113281729246,POINT (-122.29386028740159 37.815113281729246)
18th St between Campbell St and Wood St,11,middle,8,-122.29392283883686,37.81514470334512,POINT (-122.29392283883686 37.81514470334512)
18th St between Campbell St and Wood St,11,middle,9,-122.29398539027216,37.81517612496099,POINT (-122.29398539027216 37.81517612496099)
18th St between Campbell St and Wood St,11,middle,10,-122.29404794170743,37.815207546576865,POINT (-122.29404794170743 37.815207546576865)
West St between West Grand Ave and San Pablo Ave,6,middle,0,-122.27500774116554,37.81484328927556,POINT (-122.27500774116554 37.81484328927556)
West St between West Grand Ave and San Pablo Ave,6,middle,1,-122.27503881125368,37.81478056249003,POINT (-122.27503881125368 37.81478056249003)
West St between West Grand Ave and San Pablo Ave,6,middle,2,-122.27506988134182,37.8147178357045,POINT (-122.27506988134182 37.8147178357045)
West St between West Grand Ave and San Pablo Ave,6,middle,3,-122.2751070297499,37.8146585088072,POINT (-122.2751070297499 37.8146585088072)
West St between West Grand Ave and San Pablo Ave,6,middle,4,-122.27514421763566,37.81459920399159,POINT (-122.27514421763566 37.81459920399159)
West St between West Grand Ave and San Pablo Ave,6,middle,5,-122.2751814055214,37.81453989917598,POINT (-122.2751814055214 37.81453989917598)
W Grand between Linden St & Adeline St,1,middle,0,-122.28375148957757,37.81546588737194,POINT (-122.28375148957757 37.81546588737194)
Mead Avenue between Market Street and San Pablo Avenue,1,middle,0,-122.27778380039616,37.8159374970128,POINT (-122.27778380039616 37.8159374970128)
20th St between Wood St and Campbell St,9,middle,0,-122.2923486445853,37.81623983527484,POINT (-122.2923486445853 37.81623983527484)
20th St between Wood St and Campbell St,9,middle,1,-122.29241114984744,37.816271348640335,POINT (-122.29241114984744 37.816271348640335)
20th St between Wood St and Campbell St,9,middle,2,-122.29247365510959,37.81630286200582,POINT (-122.29247365510959 37.81630286200582)
20th St between Wood St and Campbell St,9,middle,3,-122.29253616037172,37.81633437537131,POINT (-122.29253616037172 37.81633437537131)
20th St between Wood St and Campbell St,9,middle,4,-122.29259866563388,37.8163658887368,POINT (-122.29259866563388 37.8163658887368)
20th St between Wood St and Campbell St,9,middle,5,-122.29266117089601,37.81639740210229,POINT (-122.29266117089601 37.81639740210229)
20th St between Wood St and Campbell St,9,middle,6,-122.29272367615816,37.816428915467775,POINT (-122.29272367615816 37.816428915467775)
20th St between Wood St and Campbell St,9,middle,7,-122.2927861814203,37.81646042883327,POINT (-122.2927861814203 37.81646042883327)
20th St between Wood St and Campbell St,9,middle,8,-122.29284868668245,37.81649194219876,POINT (-122.29284868668245 37.81649194219876)
Northgate between Sycamore St & 27th St,1,middle,0,-122.26984347312084,37.81648304525688,POINT (-122.26984347312084 37.81648304525688)
Milton St between Market St and San Pablo Ave,2,middle,0,-122.27752463459787,37.81680329859503,POINT (-122.27752463459787 37.81680329859503)
Milton St between Market St and San Pablo Ave,2,middle,1,-122.27745599773037,37.81681704560995,POINT (-122.27745599773037 37.81681704560995)
29th St. between MLK and Telegraph,16,middle,0,-122.27068800341102,37.819024552142864,POINT (-122.27068800341102 37.819024552142864)
29th St. between MLK and Telegraph,16,middle,1,-122.27061973841325,37.81900906375758,POINT (-122.27061973841325 37.81900906375758)
29th St. between MLK and Telegraph,16,middle,2,-122.27055147341547,37.818993575372296,POINT (-122.27055147341547 37.818993575372296)
29th St. between MLK and Telegraph,16,middle,3,-122.2704832084177,37.81897808698701,POINT (-122.2704832084177 37.81897808698701)
29th St. between MLK and Telegraph,16,middle,4,-122.27041494341992,37.81896259860173,POINT (-122.27041494341992 37.81896259860173)
29th St. between MLK and Telegraph,16,middle,5,-122.27034667842214,37.81894711021644,POINT (-122.27034667842214 37.81894711021644)
29th St. between MLK and Telegraph,16,middle,6,-122.27027841342436,37.818931621831155,POINT (-122.27027841342436 37.818931621831155)
29th St. between MLK and Telegraph,16,middle,7,-122.2702101484266,37.81891613344587,POINT (-122.2702101484266 37.81891613344587)
29th St. between MLK and Telegraph,16,middle,8,-122.27014188342882,37.81890064506059,POINT (-122.27014188342882 37.81890064506059)
29th St. between MLK and Telegraph,16,middle,9,-122.27007361843104,37.8188851566753,POINT (-122.27007361843104 37.8188851566753)
